# witness	class	message — produced by the gen #30 census sweep (every `# pycsl-expected: FAIL` corpus witness run through the pipeline).
1786_gen30_witness_nonlocal_write_unmodelled.py	REFUSAL	function 'bump' writes acc through a `nonlocal` declaration, and no certified lowering models it. `nonlocal` has no IR statement: the nested `def` is lifted to a sibling function, so the write would land on a FRESH LOCAL and be SILENTLY INVISIBLE to the enclosing function, while the run still reported 'All contracts formally proven'. Return the value from the nested function instead of assigning through the closure.
1789_gen30_witness_complete_on_trusted_function.py	REFUSAL	Function 'myabs' (line 21): `#@ complete` is discharged as a function-ENTRY assert over the act guards, and this function is `#@ \trusted` / `#@ \abstract`, so its body is never lowered and that assert is never proved. The claim would hold by nothing at all. Drop the `complete` line, or give the function a verified body.
1790_gen30_witness_list_element_record_field_store.py	REFUSAL	[module6-whyml]: in-place field mutation `p.x = ...` of a record whose class `Pt` is used as a `List[<record>]` element is out of scope: such a record is modelled as a PURE (immutable) Why3 record (Why3 forbids a mutable element inside `array`), so the field store cannot be made caller-visible. Rebuild the record (`p = Pt(...)`) instead.
1791_gen30_witness_forall_items_two_binder.py	REFUSAL	`\forall x in d.items()` (two-binder) is a 07-1311 follow-on; use `.keys()`/`.values()` or the `\forall k in d;` key form
1792_gen30_witness_callable_not_two_tuple.py	REFUSAL	[ir-emit]: Callable annotation must be `Callable[[A1, ..., An], R]` — the ellipsis form `Callable[..., R]` and ParamSpec-derived forms are not interpreted (GT3: ParamSpec is schema-only; C5 sound scope limit).
1793_gen30_witness_isinstance_literal_alias.py	REFUSAL	[ir-emit]: isinstance: a typing.Literal alias is not a valid second argument (LR4 / PEP 586 — use a concrete value equality test)
1769_gen30_witness_ni_target_not_a_method.py	REFUSAL	`happy ni`: noninterference targets 'no_such_method', which is not a method of any class in this module.
1770_gen30_witness_ni_secret_not_a_parameter.py	REFUSAL	`happy ni`: secret 'not_a_param' is not a parameter of 'summarize' (parameters: ['public_id', 'balance']).
1787_gen30_witness_typeddict_missing_key.py	REFUSAL	[whyml-emit]: TypedDict construction is missing required key(s) ['y'] (T9 / PEP 589 — a total=True TypedDict literal must provide every declared key).
1788_gen30_witness_typeddict_extra_key.py	REFUSAL	[whyml-emit]: TypedDict construction has extra key(s) ['z'] not declared on the TypedDict (T9 / PEP 589 — a literal must not provide keys outside the declared set).
1794_gen30_witness_mixed_arity_tuple_list.py	REFUSAL	array/list with mixed or non-tuple elements alongside tuples is not supported: a faithful `array (tuple)` needs one uniform element type. Use a uniform list of equal-arity tuples.
1795_gen30_witness_fresh_globals_on_a_called_function.py	REFUSAL	[ir-semantic]: function 'driver' (line 24): `#@ fresh_globals` is only allowed on a top-level driver that no other verified function calls. 'driver' is called elsewhere; a callee inherits its caller's (possibly already-mutated) global, so re-establishing the fresh constructor state at its entry would be unsound. Remove the call, or drop `#@ fresh_globals`.
1785_gen30_witness_global_write_unmodelled.py	REFUSAL	function 'setn' writes N through a `global` declaration, and no certified lowering models it: the store lands on a FRESH LOCAL while every read of the module variable is one opaque constant, so a read before and after the write would be proved equal (measured: `a = N; setn(); return a - N` proved 0 while Python returns -2). FIX (1): declare the variable `#@ shared <name>` at module level — the NAME is required, `#@ shared` alone is a syntax error, and note that a `#@ shared` variable is NOT nameable in a contract, so `#@ assigns <name>` on this function would then be refused as an undefined variable. FIX (2), and the simpler one: pass the value in and return it instead of assigning a global.
1784_gen30_witness_with_as_binding_unmodelled.py	REFUSAL	function 'read' binds v with a `with ... as` clause, and no certified lowering models it. `_py_stmt_with` reads only the `with` BODY: the context-manager expression and the `as` binding are both DROPPED, so the body would run against the PRE-`with` value of the name while the run still reported 'All contracts formally proven'. Measured: `v = 0; with CM() as v: return v` proved `\result == 0` while Python returns 7. USE A BARE `with <lock>:`, which IS modelled, as a critical section. (The advice this message used to give first — call `__enter__` explicitly and assign its result — DOES NOT WORK TODAY and was measured in gen #30: an explicitly-called DUNDER method does not carry its contract to the call site, so the caller cannot use the postcondition. Differential: the identical class and contracts with the method renamed `enter` VERIFY, and with `__enter__` or `__len__` they do not. That is a completeness gap, not an unsoundness — it FAILS rather than proves — but it makes the advice unfollowable, so it is no longer given.)
1775_gen30_witness_inline_non_tail_return.py	REFUSAL	cannot inline 'counter__get' on 'g': it has a non-tail `return` (early return / return inside a branch). Verify it by contract instead — call the method on a LOCAL instance (`c = C(); c.m()`), which uses its contract at the call site rather than splicing its body. MEASURED in gen #30: adding a contract while KEEPING the module-global receiver does not help, and neither does `#@ \trusted` — the inliner runs on a global-receiver call regardless of either.
1796_gen30_witness_generic_function_subscript_call.py	REFUSAL	[ir-semantic] test-suite/corpus/pycsl-reference/1796_gen30_witness_generic_function_subscript_call.py line 21: test-suite/corpus/pycsl-reference/1796_gen30_witness_generic_function_subscript_call.py (line 21): `ident[...](...)` SUBSCRIPTS A GENERIC FUNCTION at a call site, and that is not Python: PEP 695 makes a generic CLASS subscriptable (`Box[int]()` runs) but a generic FUNCTION is not — CPython answers `TypeError: 'function' object is not subscriptable`. PyCSL used to accept it, fail to resolve it to the specialization, and ERASE the call to an opaque per-name constant, so a local rebound from a second such call read the SAME constant and two different values were proved equal (route #215). Write the plain call `ident(...)`, which IS Python and IS lowered faithfully; the type argument is inferred at the instantiation sites the monomorphizer already scans.
1798_gen30_witness_import_unverified.py	REFUSAL	[imports] test-suite/corpus/pycsl-reference/1798_gen30_witness_import_unverified.py: test-suite/corpus/pycsl-reference/1798_gen30_witness_import_unverified.py: `--verify-imports` was given and the imported module 'badlib' (/home/fabrice/git/pycsl/test-suite/fixtures/route212-dep/badlib.py) does NOT verify, so none of its contracts may be believed here. Verify it first, or drop the flag and accept that its frames, postconditions and class invariants are ASSUMED (route #212: an owner declaring `assigns \nothing` over a body that writes `a[0]` fails alone while its importer proves `x - a[0] == 0`).
1799_gen30_witness_happy_trusted_writes_parametric.py	REFUSAL	`happy inode_conf(n)`: 'sneaky' is `#@ \trusted` or `#@ \abstract`, is not exempt, has no `#@ footprint inode_conf(...)`, and its BODY writes the parametric path 'd.disk' (line 27). Its body is never lowered, so the `#@ check False` this policy stamps on that write would never be proved and the containment claim would hold by nothing at all. Bind a footprint, add `#@ \preserves`, add 'sneaky' to `except`, or give it a verified body.
1718_route210_protects_trusted_body_writes_undeclared.py	REFUSAL	`happy own`: 'liar' is `#@ \trusted` or `#@ \abstract`, is not exempt, and its BODY writes the protected path 'g.v' (line 49). Its body is never lowered, so the `#@ check` this policy stamps on that write would never be proved — the confinement claim would hold by nothing at all. Add `#@ \preserves` to promise the protected path survives, add 'liar' to `except`, or give it a verified body.
1719_route211_parametric_footprint_trusted_rogue.py	REFUSAL	`happy inode_conf(n)`: 'rogue' is `#@ \trusted` or `#@ \abstract`, is not exempt, has no `#@ footprint inode_conf(...)`, and its BODY writes the parametric path 'd.disk' (line 48). Its body is never lowered, so the `#@ check False` this policy stamps on that write would never be proved and the containment claim would hold by nothing at all. Bind a footprint, add `#@ \preserves`, add 'rogue' to `except`, or give it a verified body.
1720_gen30_complete_on_a_trusted_function_is_unchecked.py	REFUSAL	Function 'f' (line 34): `#@ complete` is discharged as a function-ENTRY assert over the act guards, and this function is `#@ \trusted` / `#@ \abstract`, so its body is never lowered and that assert is never proved. The claim would hold by nothing at all. Drop the `complete` line, or give the function a verified body.
1721_route212_imported_class_invariant_believed.py	VERIFY-FAIL	
1722_route212_verify_imports_refuses_an_unverified_module.py	REFUSAL	[imports] /home/fabrice/git/pycsl/test-suite/corpus/pycsl-reference/1722_route212_verify_imports_refuses_an_unverified_module.py: /home/fabrice/git/pycsl/test-suite/corpus/pycsl-reference/1722_route212_verify_imports_refuses_an_unverified_module.py: `--verify-imports` was given and the imported module 'multi_file_lib.r212_unverified' (/home/fabrice/git/pycsl/test-suite/corpus/pycsl-reference/multi_file_lib/r212_unverified.py) does NOT verify, so none of its contracts may be believed here. Verify it first, or drop the flag and accept that its frames, postconditions and class invariants are ASSUMED (route #212: an owner declaring `assigns \nothing` over a body that writes `a[0]` fails alone while its importer proves `x - a[0] == 0`).
1725_gen30_bytes_count_form_excluded.py	REFUSAL	Subscript assignment to immutable 'bytes' variable 'b' in function 'bytes_immutable_still_refused' — a Python `bytes` object does not support item assignment (TypeError). Use a `bytearray` for a mutable byte buffer.
1801_gen30_witness_happy_protects_declared_assigns.py	REFUSAL	`happy own`: trusted/abstract method 'declares_but_does_not_write' is not exempt and its `assigns` writes a protected path (g.v). Add `#@ \preserves` to promise it preserves the protected fields, or add it to the `except` set.
1802_gen30_witness_exec_splice_rejects_control_flow.py	REFUSAL	exec(...) splice rejects 'If': only straight-line assignments and pure expressions are allowed (control flow, import, def/class, nested exec are forbidden — they would change the CFG)
